Ticker,Close,MA3,MA5,MA10,MA20,MA50,MA100,Range_Ticks,Vol_Pct,Volume,MA_Tight,Signal
AALI.JK,49.0,49.666666666666664,50.2,50.4,50.55,53.02,57.5,4.020000000000003,2.168232049437544,321000,True,False
ABBA.JK,2700.0,2810.0,2930.0,2805.0,2540.0,3081.6,2892.6,54.15999999999999,8.375322652948253,700,False,False
ABDA.JK,49.0,49.666666666666664,50.2,50.4,50.55,53.02,57.5,4.020000000000003,2.168232049437544,321000,True,False
ABMM.JK,2700.0,2810.0,2930.0,2805.0,2540.0,3081.6,2892.6,54.15999999999999,8.375322652948253,700,False,False
ACES.JK,2700.0,2810.0,2930.0,2805.0,2540.0,3081.6,2892.6,54.15999999999999,8.375322652948253,700,False,False
ACST.JK,2700.0,2810.0,2930.0,2805.0,2540.0,3081.6,2892.6,54.15999999999999,8.375322652948253,700,False,False
ADCP.JK,7400.0,7450.0,7520.0,7565.0,7521.25,7536.5,7668.25,6.6,1.145590006031736,778800,False,False
ADHI.JK,7400.0,7450.0,7520.0,7565.0,7521.25,7536.5,7668.25,6.6,1.145590006031736,778800,False,False
ADMF.JK,7400.0,7450.0,7520.0,7565.0,7521.25,7536.5,7668.25,6.6,1.145590006031736,778800,False,False
ADMG.JK,7400.0,7450.0,7520.0,7565.0,7521.25,7536.5,7668.25,6.6,1.145590006031736,778800,False,False
ADMR.JK,2940.0,2903.3333333333335,2902.0,2897.0,2859.0,2861.0,2879.6,8.1,0.9807907157914618,3199600,False,False
ADRO.JK,2940.0,2903.3333333333335,2902.0,2897.0,2859.0,2861.0,2879.6,8.1,0.9807907157914618,3199600,False,False
AGII.JK,2940.0,2903.3333333333335,2902.0,2897.0,2859.0,2861.0,2879.6,8.1,0.9807907157914618,3199600,False,False
AGRO.JK,2940.0,2903.3333333333335,2902.0,2897.0,2859.0,2861.0,2879.6,8.1,0.9807907157914618,3199600,False,False
AGRS.JK,122.0,126.33333333333333,128.0,128.7,128.4,137.4,136.39,15.400000000000006,1.6160961136590177,5474200,False,False
AHAP.JK,122.0,126.33333333333333,128.0,128.7,128.4,137.4,136.39,15.400000000000006,1.6160961136590177,5474200,False,False
AIMS.JK,122.0,126.33333333333333,128.0,128.7,128.4,137.4,136.39,15.400000000000006,1.6160961136590177,5474200,False,False
AISA.JK,122.0,126.33333333333333,128.0,128.7,128.4,137.4,136.39,15.400000000000006,1.6160961136590177,5474200,False,False
AKKU.JK,390.0,395.3333333333333,396.4,397.8,400.1,406.96,419.06,8.47999999999999,0.9791412032558557,62812500,False,False
AKPI.JK,390.0,395.3333333333333,396.4,397.8,400.1,406.96,419.06,8.47999999999999,0.9791412032558557,62812500,False,False
AKRA.JK,390.0,395.3333333333333,396.4,397.8,400.1,406.96,419.06,8.47999999999999,0.9791412032558557,62812500,False,False
AKSI.JK,390.0,395.3333333333333,396.4,397.8,400.1,406.96,419.06,8.47999999999999,0.9791412032558557,62812500,False,False
ALDO.JK,52.0,53.666666666666664,54.8,55.5,55.6,56.92,56.29,4.920000000000002,1.7551305947108398,19604600,True,False
ALII.JK,228.0,236.66666666666666,242.4,240.2,236.1,248.88,253.94,10.439999999999998,3.5807947485089864,19834500,False,False
ALKA.JK,52.0,53.666666666666664,54.8,55.5,55.6,56.92,56.29,4.920000000000002,1.7551305947108398,19604600,True,False
ALMI.JK,52.0,53.666666666666664,54.8,55.5,55.6,56.92,56.29,4.920000000000002,1.7551305947108398,19604600,True,False
ALTO.JK,228.0,236.66666666666666,242.4,240.2,236.1,248.88,253.94,10.439999999999998,3.5807947485089864,19834500,False,False
AMAG.JK,228.0,236.66666666666666,242.4,240.2,236.1,248.88,253.94,10.439999999999998,3.5807947485089864,19834500,False,False
AMAN.JK,228.0,236.66666666666666,242.4,240.2,236.1,248.88,253.94,10.439999999999998,3.5807947485089864,19834500,False,False
AMAR.JK,8650.0,8658.333333333334,8685.0,8650.0,8471.25,8524.0,8626.5,8.55,2.1187659275690827,181500,False,False
AMFG.JK,8650.0,8658.333333333334,8685.0,8650.0,8471.25,8524.0,8626.5,8.55,2.1187659275690827,181500,False,False
AMII.JK,8650.0,8658.333333333334,8685.0,8650.0,8471.25,8524.0,8626.5,8.55,2.1187659275690827,181500,False,False
AMOR.JK,8650.0,8658.333333333334,8685.0,8650.0,8471.25,8524.0,8626.5,8.55,2.1187659275690827,181500,False,False
AMRT.JK,200.0,212.0,214.4,219.8,218.9,213.22,181.96,19.80000000000001,2.9955058178545024,810600,False,False
ANDI.JK,200.0,212.0,214.4,219.8,218.9,213.22,181.96,19.80000000000001,2.9955058178545024,810600,False,False
ANJT.JK,200.0,212.0,214.4,219.8,218.9,213.22,181.96,19.80000000000001,2.9955058178545024,810600,False,False
ANTM.JK,200.0,212.0,214.4,219.8,218.9,213.22,181.96,19.80000000000001,2.9955058178545024,810600,False,False
APEX.JK,2120.0,2100.0,2094.0,2049.0,1961.25,1847.4,1589.75,27.25999999999999,3.4771813828574256,81056200,False,False
APII.JK,2120.0,2100.0,2094.0,2049.0,1961.25,1847.4,1589.75,27.25999999999999,3.4771813828574256,81056200,False,False
APLN.JK,2120.0,2100.0,2094.0,2049.0,1961.25,1847.4,1589.75,27.25999999999999,3.4771813828574256,81056200,False,False
ARCI.JK,2120.0,2100.0,2094.0,2049.0,1961.25,1847.4,1589.75,27.25999999999999,3.4771813828574256,81056200,False,False
ARGO.JK,3300.0,3196.6666666666665,3168.0,2890.0,2484.25,1965.6,1740.5,133.44,9.331621013782856,3788300,False,False
ARII.JK,3300.0,3196.6666666666665,3168.0,2890.0,2484.25,1965.6,1740.5,133.44,9.331621013782856,3788300,False,False
ARKO.JK,3300.0,3196.6666666666665,3168.0,2890.0,2484.25,1965.6,1740.5,133.44,9.331621013782856,3788300,False,False
ARNA.JK,3300.0,3196.6666666666665,3168.0,2890.0,2484.25,1965.6,1740.5,133.44,9.331621013782856,3788300,False,False
ARTA.JK,196.0,204.66666666666666,207.2,210.6,212.8,227.12,228.22,31.120000000000005,2.200980241929954,25380000,False,False
ARTI.JK,196.0,204.66666666666666,207.2,210.6,212.8,227.12,228.22,31.120000000000005,2.200980241929954,25380000,False,False
ASBI.JK,196.0,204.66666666666666,207.2,210.6,212.8,227.12,228.22,31.120000000000005,2.200980241929954,25380000,False,False
ASDM.JK,196.0,204.66666666666666,207.2,210.6,212.8,227.12,228.22,31.120000000000005,2.200980241929954,25380000,False,False
ASGR.JK,2410.0,2356.6666666666665,2346.0,2312.0,2236.0,2097.851037597656,1894.443310546875,31.214896240234385,1.7796690393041172,179344900,False,False
ASII.JK,2410.0,2356.6666666666665,2346.0,2312.0,2236.0,2097.851037597656,1894.443310546875,31.214896240234385,1.7796690393041172,179344900,False,False
ASJT.JK,2410.0,2356.6666666666665,2346.0,2312.0,2236.0,2097.851037597656,1894.443310546875,31.214896240234385,1.7796690393041172,179344900,False,False
ASMI.JK,2410.0,2356.6666666666665,2346.0,2312.0,2236.0,2097.851037597656,1894.443310546875,31.214896240234385,1.7796690393041172,179344900,False,False
ASPI.JK,71.0,73.33333333333333,74.0,75.1,75.0,78.9,75.81,7.900000000000006,1.440420422633733,6717600,False,False
ASRM.JK,71.0,73.33333333333333,74.0,75.1,75.0,78.9,75.81,7.900000000000006,1.440420422633733,6717600,False,False
ATAP.JK,71.0,73.33333333333333,74.0,75.1,75.0,78.9,75.81,7.900000000000006,1.440420422633733,6717600,False,False
ATPK.JK,71.0,73.33333333333333,74.0,75.1,75.0,78.9,75.81,7.900000000000006,1.440420422633733,6717600,False,False
ATRM.JK,138.0,156.33333333333334,155.8,146.9,139.4,141.88,116.57,18.333333333333343,8.20034039072395,152275000,False,False
AUTO.JK,138.0,156.33333333333334,155.8,146.9,139.4,141.88,116.57,18.333333333333343,8.20034039072395,152275000,False,False
BABP.JK,138.0,156.33333333333334,155.8,146.9,139.4,141.88,116.57,18.333333333333343,8.20034039072395,152275000,False,False
BACA.JK,138.0,156.33333333333334,155.8,146.9,139.4,141.88,116.57,18.333333333333343,8.20034039072395,152275000,False,False
BALI.JK,422.0,443.3333333333333,468.0,450.0,430.6,456.54,431.85,23.0,9.31007929923216,2420300,False,False
BAPA.JK,422.0,443.3333333333333,468.0,450.0,430.6,456.54,431.85,23.0,9.31007929923216,2420300,False,False
BATA.JK,422.0,443.3333333333333,468.0,450.0,430.6,456.54,431.85,23.0,9.31007929923216,2420300,False,False
BAYU.JK,422.0,443.3333333333333,468.0,450.0,430.6,456.54,431.85,23.0,9.31007929923216,2420300,False,False
BBCA.JK,137.0,140.33333333333334,141.2,141.6,139.85,141.36,141.74,4.599999999999994,1.9384059210328355,15340200,True,False
BBHI.JK,137.0,140.33333333333334,141.2,141.6,139.85,141.36,141.74,4.599999999999994,1.9384059210328355,15340200,True,False
BBKP.JK,137.0,140.33333333333334,141.2,141.6,139.85,141.36,141.74,4.599999999999994,1.9384059210328355,15340200,True,False
BBLD.JK,137.0,140.33333333333334,141.2,141.6,139.85,141.36,141.74,4.599999999999994,1.9384059210328355,15340200,True,False
BBMD.JK,520.0,528.3333333333334,533.0,535.0,538.75,558.0,567.2,7.6,1.185052262606927,362700,False,False
BBNI.JK,38.0,39.666666666666664,39.2,38.3,37.45,37.46,35.79,2.2166666666666615,6.041017833746834,447200,False,False
BBNP.JK,520.0,528.3333333333334,533.0,535.0,538.75,558.0,567.2,7.6,1.185052262606927,362700,False,False
BBRI.JK,520.0,528.3333333333334,533.0,535.0,538.75,558.0,567.2,7.6,1.185052262606927,362700,False,False
BBSI.JK,520.0,528.3333333333334,533.0,535.0,538.75,558.0,567.2,7.6,1.185052262606927,362700,False,False
BBTL.JK,1370.0,1305.0,1304.0,1305.5,1294.0,1277.3,1242.2,18.54000000000001,2.7467421714262725,90256700,False,False
BBTN.JK,1370.0,1305.0,1304.0,1305.5,1294.0,1277.3,1242.2,18.54000000000001,2.7467421714262725,90256700,False,False
BCAP.JK,370.0,370.0,374.8,380.6,373.6,423.22,413.38,26.610000000000014,1.8459278249326285,291100,False,False
BCIC.JK,370.0,370.0,374.8,380.6,373.6,423.22,413.38,26.610000000000014,1.8459278249326285,291100,False,False
BCIP.JK,1370.0,1305.0,1304.0,1305.5,1294.0,1277.3,1242.2,18.54000000000001,2.7467421714262725,90256700,False,False
BDMN.JK,1370.0,1305.0,1304.0,1305.5,1294.0,1277.3,1242.2,18.54000000000001,2.7467421714262725,90256700,False,False
