Ticker,Close,MA3,MA5,MA10,MA20,MA50,MA100,Range_Ticks,Vol_Pct,Volume,MA_Tight,Signal
ZYRX.JK,33.0,32.0,32.2,32.9,34.9,39.18,35.63,7.18,6.370146818242518,2125600,False,False
ZONE.JK,33.0,32.0,32.2,32.9,34.9,39.18,35.63,7.18,6.370146818242518,2125600,False,False
ZINC.JK,33.0,32.0,32.2,32.9,34.9,39.18,35.63,7.18,6.370146818242518,2125600,False,False
YUPI.JK,33.0,32.0,32.2,32.9,34.9,39.18,35.63,7.18,6.370146818242518,2125600,False,False
YULE.JK,138.0,140.66666666666666,142.6,144.9,148.3,155.7,158.14,17.69999999999999,1.2608920308729756,107500,False,False
YPAS.JK,138.0,140.66666666666666,142.6,144.9,148.3,155.7,158.14,17.69999999999999,1.2608920308729756,107500,False,False
YOII.JK,138.0,140.66666666666666,142.6,144.9,148.3,155.7,158.14,17.69999999999999,1.2608920308729756,107500,False,False
YELO.JK,138.0,140.66666666666666,142.6,144.9,148.3,155.7,158.14,17.69999999999999,1.2608920308729756,107500,False,False
WTON.JK,1485.0,1485.0,1478.0,1490.0,1528.5,1561.4,1597.0869604492189,16.680000000000017,1.946661055008831,8400,False,False
WSBP.JK,1485.0,1485.0,1478.0,1490.0,1528.5,1561.4,1597.0869604492189,16.680000000000017,1.946661055008831,8400,False,False
WOWS.JK,1485.0,1485.0,1478.0,1490.0,1528.5,1561.4,1597.0869604492189,16.680000000000017,1.946661055008831,8400,False,False
WOOD.JK,1485.0,1485.0,1478.0,1490.0,1528.5,1561.4,1597.0869604492189,16.680000000000017,1.946661055008831,8400,False,False
WOMF.JK,3350.0,3353.3333333333335,3348.0,3345.0,3333.5,3287.2,3027.8,6.613333333333367,0.9040616052014296,100,False,False
WMUU.JK,3350.0,3353.3333333333335,3348.0,3345.0,3333.5,3287.2,3027.8,6.613333333333367,0.9040616052014296,100,False,False
WIRG.JK,3350.0,3353.3333333333335,3348.0,3345.0,3333.5,3287.2,3027.8,6.613333333333367,0.9040616052014296,100,False,False
WINS.JK,3350.0,3353.3333333333335,3348.0,3345.0,3333.5,3287.2,3027.8,6.613333333333367,0.9040616052014296,100,False,False
WINR.JK,94.0,91.0,93.0,96.4,106.35,105.84,105.52,15.349999999999994,9.238653128638056,55472500,False,False
WINE.JK,94.0,91.0,93.0,96.4,106.35,105.84,105.52,15.349999999999994,9.238653128638056,55472500,False,False
WIIM.JK,94.0,91.0,93.0,96.4,106.35,105.84,105.52,15.349999999999994,9.238653128638056,55472500,False,False
WIFI.JK,94.0,91.0,93.0,96.4,106.35,105.84,105.52,15.349999999999994,9.238653128638056,55472500,False,False
WIDI.JK,605.0,626.6666666666666,629.0,601.0,602.0,587.2,574.72,8.35999999999999,4.260188482755842,9500,False,False
WGSH.JK,605.0,626.6666666666666,629.0,601.0,602.0,587.2,574.72,8.35999999999999,4.260188482755842,9500,False,False
WEHA.JK,605.0,626.6666666666666,629.0,601.0,602.0,587.2,574.72,8.35999999999999,4.260188482755842,9500,False,False
WEGE.JK,605.0,626.6666666666666,629.0,601.0,602.0,587.2,574.72,8.35999999999999,4.260188482755842,9500,False,False
VRNA.JK,19.0,18.666666666666668,18.8,19.0,19.65,22.02,22.6,3.3533333333333317,4.971119506949089,4728800,False,False
VKTR.JK,720.0,688.3333333333334,695.0,756.5,844.75,924.2,734.03,47.17333333333333,7.058230666210287,18807000,False,False
VIVA.JK,66.0,59.0,60.6,65.1,71.0,82.14,82.57,23.14,7.387641347424029,40139000,False,False
VISI.JK,720.0,688.3333333333334,695.0,756.5,844.75,924.2,734.03,47.17333333333333,7.058230666210287,18807000,False,False
VINS.JK,720.0,688.3333333333334,695.0,756.5,844.75,924.2,734.03,47.17333333333333,7.058230666210287,18807000,False,False
VICO.JK,720.0,688.3333333333334,695.0,756.5,844.75,924.2,734.03,47.17333333333333,7.058230666210287,18807000,False,False
VICI.JK,515.0,498.3333333333333,497.6,511.8,533.15,524.36,487.96171142578123,7.1099999999999905,3.7728587691743023,1006400,False,False
UVCR.JK,515.0,498.3333333333333,497.6,511.8,533.15,524.36,487.96171142578123,7.1099999999999905,3.7728587691743023,1006400,False,False
URBN.JK,27.0,27.0,27.4,31.4,35.5,46.82,43.25,19.82,6.783259860598168,4825800,False,False
UNVR.JK,64.0,62.0,61.0,63.6,70.5,67.12,57.19,9.5,4.307891995835747,55858600,False,False
UNTR.JK,27.0,27.0,27.4,31.4,35.5,46.82,43.25,19.82,6.783259860598168,4825800,False,False
UNTD.JK,27.0,27.0,27.4,31.4,35.5,46.82,43.25,19.82,6.783259860598168,4825800,False,False
UNSP.JK,27.0,27.0,27.4,31.4,35.5,46.82,43.25,19.82,6.783259860598168,4825800,False,False
UNIQ.JK,1965.0,1901.6666666666667,1901.0,1945.0,1969.25,1886.3,1705.05,16.59000000000001,4.730831841770107,800800,False,False
UNIC.JK,1965.0,1901.6666666666667,1901.0,1945.0,1969.25,1886.3,1705.05,16.59000000000001,4.730831841770107,800800,False,False
ULTJ.JK,1965.0,1901.6666666666667,1901.0,1945.0,1969.25,1886.3,1705.05,16.59000000000001,4.730831841770107,800800,False,False
UFOE.JK,1965.0,1901.6666666666667,1901.0,1945.0,1969.25,1886.3,1705.05,16.59000000000001,4.730831841770107,800800,False,False
UDNG.JK,175.0,174.33333333333334,176.8,182.6,192.85,202.86,202.51,28.52666666666667,1.9814250909967401,11500,False,False
TYRE.JK,175.0,174.33333333333334,176.8,182.6,192.85,202.86,202.51,28.52666666666667,1.9814250909967401,11500,False,False
TUGU.JK,250.0,242.0,238.4,237.2,244.1,269.52,267.44,16.159999999999997,3.804664831214747,106000,False,False
TSPC.JK,250.0,242.0,238.4,237.2,244.1,269.52,267.44,16.159999999999997,3.804664831214747,106000,False,False
TRUS.JK,250.0,242.0,238.4,237.2,244.1,269.52,267.44,16.159999999999997,3.804664831214747,106000,False,False
TRUK.JK,250.0,242.0,238.4,237.2,244.1,269.52,267.44,16.159999999999997,3.804664831214747,106000,False,False
TRUE.JK,27.0,27.0,27.6,29.4,32.5,37.04,38.41,10.04,3.612976038872618,2784900,False,False
TRST.JK,27.0,27.0,27.6,29.4,32.5,37.04,38.41,10.04,3.612976038872618,2784900,False,False
