Ticker,Close,MA3,MA5,MA10,MA20,MA50,MA100,Range_Ticks,Vol_Pct,Volume,MA_Tight,Signal
AALI.JK,7200.0,7241.666666666667,7195.0,7047.5,6772.5,6402.5,6944.726772460937,33.56666666666668,2.2784687919936575,2507600,False,False
ABBA.JK,30.0,30.0,30.0,30.0,30.0,31.66,36.2,1.6600000000000001,0.0,0,True,False
ABDA.JK,3840.0,3836.6666666666665,3768.0,3618.0,3514.5,3405.2,3192.9,43.48000000000002,2.593678328374708,3400,False,False
ABMM.JK,2670.0,2680.0,2674.0,2603.0,2553.0,2420.6,2617.3999682617186,25.94000000000001,1.4063915324284035,220000,False,False
ACES.JK,360.0,356.6666666666667,358.8,355.8,354.4,338.97522216796875,337.7784164428711,10.512388916015624,1.8029860224701981,32666900,False,False
ACST.JK,87.0,85.66666666666667,85.2,84.8,84.8,78.66,87.32,8.340000000000003,1.8528710070624417,83400,False,False
ADCP.JK,50.0,50.0,50.0,50.0,50.0,50.0,50.32,0.0,0.0,0,True,False
ADHI.JK,144.0,147.0,148.6,153.1,158.85,156.76,174.23,14.849999999999994,1.104549569321192,52744300,False,False
ADMF.JK,8575.0,8650.0,8690.0,8627.5,8446.25,8211.5,8270.513413085937,19.14,1.6321862878922622,64600,False,False
ADMG.JK,256.0,254.66666666666666,241.6,232.8,226.1,211.42,207.42,22.290000000000006,4.297769002682972,3717800,False,False
ADMR.JK,1570.0,1595.0,1599.0,1554.5,1538.5,1491.0,1632.5518078613281,21.6,2.8555697272030733,24035100,False,False
ADRO.JK,2530.0,2533.3333333333335,2530.0,2506.0,2514.5,2379.0,2389.5498828125,15.433333333333348,1.54631551077366,22808600,False,False
AGII.JK,2890.0,2900.0,2942.0,2958.0,2953.5,2811.3534130859375,2952.9768115234374,14.664658691406249,3.4018119551731516,45800,False,False
AGRO.JK,149.0,151.0,149.4,146.8,147.9,145.82,162.33,5.180000000000007,1.930909288982088,2867100,True,False
AGRS.JK,60.0,60.666666666666664,60.8,61.2,61.35,61.02,64.76,1.3500000000000014,1.0944678200384423,5993800,True,False
AHAP.JK,92.0,93.33333333333333,94.0,92.9,93.9,88.38,97.77,5.6200000000000045,2.0411247908892522,8089500,True,False
AIMS.JK,398.0,404.0,399.6,393.4,381.8,393.48,411.5,11.099999999999994,2.481519557078344,368900,False,False
AISA.JK,117.0,117.0,117.4,119.5,114.4,105.94,113.54,13.560000000000002,3.068958633201286,3354000,False,False
AKKU.JK,38.0,38.0,38.0,38.0,38.0,38.0,37.98,0.0,0.0,0,True,False
AKPI.JK,500.0,503.3333333333333,506.0,503.1,498.65,487.01744262695314,499.37590087890624,9.49127868652343,1.3465430710398043,34900,False,False
AKRA.JK,1395.0,1406.6666666666667,1419.0,1422.534130859375,1396.0691223144531,1286.7904614257814,1312.287364501953,27.14873388671872,1.0942593554015942,12194300,False,False
AKSI.JK,234.0,232.66666666666666,232.4,232.2,228.5,216.12,252.5,8.939999999999998,2.906326703667925,261000,False,False
ALDO.JK,925.0,858.3333333333334,837.0,831.0,799.75,737.3771813964844,675.266279296875,37.52456372070312,4.124106907413868,853300,False,False
