Ticker,Close,MA3,MA5,MA10,MA20,MA50,MA100,Range_Ticks,Vol_Pct,Volume,MA_Tight,Signal
AALI.JK,2970.0,2880.0,2874.0,2885.0,2603.0,3090.8,2892.6,48.780000000000015,7.97297324150317,1400,False,False
ABBA.JK,2970.0,2880.0,2874.0,2885.0,2603.0,3090.8,2892.6,48.780000000000015,7.97297324150317,1400,False,False
ABDA.JK,2970.0,2880.0,2874.0,2885.0,2603.0,3090.8,2892.6,48.780000000000015,7.97297324150317,1400,False,False
ABMM.JK,2970.0,2880.0,2874.0,2885.0,2603.0,3090.8,2892.6,48.780000000000015,7.97297324150317,1400,False,False
ACES.JK,7125.0,7291.666666666667,7365.0,7500.0,7511.25,7528.0,7657.5,16.12,1.3608714139043085,1418300,False,False
ACST.JK,7125.0,7291.666666666667,7365.0,7500.0,7511.25,7528.0,7657.5,16.12,1.3608714139043085,1418300,False,False
ADCP.JK,7125.0,7291.666666666667,7365.0,7500.0,7511.25,7528.0,7657.5,16.12,1.3608714139043085,1418300,False,False
ADHI.JK,7125.0,7291.666666666667,7365.0,7500.0,7511.25,7528.0,7657.5,16.12,1.3608714139043085,1418300,False,False
ADMF.JK,51.0,51.666666666666664,52.8,54.6,55.3,56.66,56.12,5.659999999999997,1.7650381998975113,17331200,True,False
ADMG.JK,51.0,51.666666666666664,52.8,54.6,55.3,56.66,56.12,5.659999999999997,1.7650381998975113,17331200,True,False
ADMR.JK,51.0,51.666666666666664,52.8,54.6,55.3,56.66,56.12,5.659999999999997,1.7650381998975113,17331200,True,False
ADRO.JK,51.0,51.666666666666664,52.8,54.6,55.3,56.66,56.12,5.659999999999997,1.7650381998975113,17331200,True,False
AGII.JK,114.0,119.66666666666667,123.2,126.4,127.6,136.68,135.8,22.680000000000007,2.708965547998593,8287000,False,False
AGRO.JK,212.0,204.0,209.6,216.4,217.1,214.52,183.29,6.549999999999997,3.72030172336912,1671200,False,False
AHAP.JK,114.0,119.66666666666667,123.2,126.4,127.6,136.68,135.8,22.680000000000007,2.708965547998593,8287000,False,False
AIMS.JK,212.0,204.0,209.6,216.4,217.1,214.52,183.29,6.549999999999997,3.72030172336912,1671200,False,False
AISA.JK,212.0,204.0,209.6,216.4,217.1,214.52,183.29,6.549999999999997,3.72030172336912,1671200,False,False
AKKU.JK,212.0,204.0,209.6,216.4,217.1,214.52,183.29,6.549999999999997,3.72030172336912,1671200,False,False
AKPI.JK,8500.0,8608.333333333334,8630.0,8697.5,8515.0,8531.5,8623.0,7.9,2.2496118706119588,291400,False,False
AKRA.JK,2400.0,2426.6666666666665,2388.0,2352.0,2262.0,2128.5312890625,1912.467032470703,29.813537760416647,2.1976164546221795,180613400,False,False
AKSI.JK,2400.0,2426.6666666666665,2388.0,2352.0,2262.0,2128.5312890625,1912.467032470703,29.813537760416647,2.1976164546221795,180613400,False,False
ALDO.JK,2400.0,2426.6666666666665,2388.0,2352.0,2262.0,2128.5312890625,1912.467032470703,29.813537760416647,2.1976164546221795,180613400,False,False
ALII.JK,2400.0,2426.6666666666665,2388.0,2352.0,2262.0,2128.5312890625,1912.467032470703,29.813537760416647,2.1976164546221795,180613400,False,False
ALKA.JK,187.0,192.66666666666666,199.2,205.8,210.7,225.2,227.06,38.19999999999999,1.9877578911207394,21261900,False,False
ALMI.JK,187.0,192.66666666666666,199.2,205.8,210.7,225.2,227.06,38.19999999999999,1.9877578911207394,21261900,False,False
ALTO.JK,187.0,192.66666666666666,199.2,205.8,210.7,225.2,227.06,38.19999999999999,1.9877578911207394,21261900,False,False
AMAG.JK,187.0,192.66666666666666,199.2,205.8,210.7,225.2,227.06,38.19999999999999,1.9877578911207394,21261900,False,False
AMAN.JK,505.0,515.0,522.0,530.5,536.5,555.9,565.7,10.179999999999996,1.1033177180757783,126300,False,False
AMAR.JK,505.0,515.0,522.0,530.5,536.5,555.9,565.7,10.179999999999996,1.1033177180757783,126300,False,False
AMFG.JK,505.0,515.0,522.0,530.5,536.5,555.9,565.7,10.179999999999996,1.1033177180757783,126300,False,False
AMII.JK,505.0,515.0,522.0,530.5,536.5,555.9,565.7,10.179999999999996,1.1033177180757783,126300,False,False
AMOR.JK,69.0,71.0,72.4,74.0,74.65,78.4,75.71,9.400000000000006,2.3146245974222004,14860100,False,False
AMRT.JK,123.0,132.66666666666666,145.8,147.1,138.15,143.16,117.46,24.099999999999994,8.907134860783799,89057600,False,False
ANDI.JK,123.0,132.66666666666666,145.8,147.1,138.15,143.16,117.46,24.099999999999994,8.907134860783799,89057600,False,False
ANJT.JK,127.0,133.0,136.6,139.8,139.4,140.92,141.52,13.919999999999987,2.585778132065088,21624100,False,False
ANTM.JK,123.0,132.66666666666666,145.8,147.1,138.15,143.16,117.46,24.099999999999994,8.907134860783799,89057600,False,False
APEX.JK,422.0,434.6666666666667,442.4,451.6,434.1,457.5,432.55,17.75,10.143338771894415,1195900,False,False
APII.JK,127.0,133.0,136.6,139.8,139.4,140.92,141.52,13.919999999999987,2.585778132065088,21624100,False,False
APLN.JK,127.0,133.0,136.6,139.8,139.4,140.92,141.52,13.919999999999987,2.585778132065088,21624100,False,False
ARCI.JK,127.0,133.0,136.6,139.8,139.4,140.92,141.52,13.919999999999987,2.585778132065088,21624100,False,False
ARGO.JK,36.0,37.666666666666664,38.8,38.4,37.55,37.56,36.0,2.799999999999997,6.5644739043557205,336700,False,False
ARII.JK,36.0,37.666666666666664,38.8,38.4,37.55,37.56,36.0,2.799999999999997,6.5644739043557205,336700,False,False
ARKO.JK,36.0,37.666666666666664,38.8,38.4,37.55,37.56,36.0,2.799999999999997,6.5644739043557205,336700,False,False
ARNA.JK,36.0,37.666666666666664,38.8,38.4,37.55,37.56,36.0,2.799999999999997,6.5644739043557205,336700,False,False
