Ticker,Close,MA3,MA5,MA10,MA20,MA50,MA100,Range_Ticks,Vol_Pct,Volume,MA_Tight,Signal
ZYRX.JK,129.0,128.33333333333334,128.2,129.3,129.75,128.2,130.80626892089845,1.5500000000000114,1.9079270134746886,227900,True,False
ZONE.JK,705.0,706.6666666666666,708.0,713.0,724.25,670.4,535.2024575805664,10.770000000000005,0.640513811133438,19800,False,False
ZINC.JK,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0,True,False
YUPI.JK,1320.0,1311.6666666666667,1313.0,1321.0,1344.8701782226562,1318.3176635742188,1363.3893444824218,6.640702311197901,1.393501593513236,13100,False,False
YULE.JK,3470.0,3480.0,3488.0,3535.0,3524.5,3448.6,3392.2,8.64000000000001,0.940912738612814,37800,False,False
YPAS.JK,1390.0,1396.6666666666667,1356.0,1391.0,1435.25,994.4,892.9,88.17,6.551488580095717,96100,False,False
YOII.JK,83.0,83.0,82.2,81.8,82.05,83.86,85.45,2.0600000000000023,2.192245619845849,10417900,True,False
YELO.JK,94.0,94.33333333333333,95.0,99.0,96.15,87.52,84.86,11.480000000000004,3.7953742858709805,10984900,False,False
WTON.JK,78.0,78.0,78.4,79.5,80.25,77.38,78.39375663757325,2.8700000000000045,1.0220952937994334,705400,True,False
WSBP.JK,14.0,14.0,14.0,14.0,14.0,14.0,14.79,0.0,0.0,0,True,False
WOWS.JK,58.0,57.0,57.4,58.2,59.4,59.42,61.93,2.4200000000000017,1.5895015329691786,11151200,True,False
WOOD.JK,200.0,199.33333333333334,201.2,205.4,207.6,210.88,234.06,11.546666666666653,2.2739440913272744,1360000,False,False
WOMF.JK,284.0,283.3333333333333,283.2,282.6,281.0,266.4,270.26,8.800000000000011,4.301915553436599,340700,False,False
WMUU.JK,50.0,50.0,50.0,50.0,50.35,51.76,54.96,1.759999999999998,0.0,1172800,True,False
WIRG.JK,80.0,80.33333333333333,79.6,77.2,75.7,64.84,64.37,15.493333333333325,4.41397725684451,84362500,False,False
WINS.JK,600.0,578.3333333333334,581.0,574.5,551.75,532.1,525.5922686767578,13.579999999999995,5.586672604090879,1902100,False,False
WINR.JK,25.0,26.666666666666668,27.2,27.1,24.2,22.62,24.11,4.579999999999998,7.10677478173794,14910000,False,False
WINE.JK,130.0,129.66666666666666,130.0,132.0,131.3,139.78,150.83338653564454,10.113333333333344,0.9589987418856902,893500,False,False
WIIM.JK,1495.0,1530.0,1557.0,1598.0,1642.5,1656.9,1652.2881994628906,32.38000000000002,2.0171396983110714,2979300,False,False
WIFI.JK,1955.0,1948.3333333333333,1978.0,2038.0,2054.0,1976.2176831054687,1957.1256726074218,21.133333333333347,1.3725280464116767,5351900,False,False
WIDI.JK,29.0,28.333333333333332,28.0,27.4,26.95,26.44,27.08,2.5599999999999987,5.994772533943057,7092600,False,False
WGSH.JK,136.0,135.0,136.4,147.8,156.55,154.58,133.72,21.55000000000001,3.4279586567652656,6064200,False,False
WEHA.JK,112.0,112.0,111.4,111.6,109.9,107.0,110.34148765563965,5.0,1.1796904412694547,2003200,True,True
WEGE.JK,50.0,50.0,50.2,51.7,54.45,52.1,52.15,4.450000000000003,0.9844333928876672,1000700,True,False
WAPO.JK,191.0,192.66666666666666,189.6,181.2,168.0,141.02,130.57,51.64666666666665,2.584402653961819,949800,False,False
VTNY.JK,79.0,78.66666666666667,76.8,77.7,79.55,70.62,66.67,8.929999999999993,3.963920680059893,7975000,False,False
VRNA.JK,92.0,92.66666666666667,92.6,96.2,85.3,79.5,78.16,16.700000000000003,11.297803747662492,2963900,False,False
VOKS.JK,326.0,303.3333333333333,278.4,257.6,242.9,222.48,215.02,51.760000000000005,7.909053340218223,15121900,False,False
VKTR.JK,745.0,755.0,773.0,825.5,869.75,797.0,757.23,24.95,2.286865067803125,17047500,False,False
VIVA.JK,44.0,43.333333333333336,44.0,45.7,48.4,44.84,41.66,5.066666666666663,2.439876470985229,2122200,True,True
VISI.JK,1140.0,1061.6666666666667,1041.0,1007.0,983.0,943.9,919.65,39.220000000000006,3.944556861226619,6151300,False,False
VINS.JK,145.0,144.33333333333334,146.0,144.6,143.4,141.46,143.4,4.539999999999992,3.208606425951456,312000,True,False
VICO.JK,172.0,169.33333333333334,170.0,162.2,155.4,145.78,146.35,26.22,3.64366269417563,527700,False,False
VICI.JK,1240.0,1178.3333333333333,1152.0,1053.5,904.5,723.2,647.7641879272461,103.35999999999999,5.268951298284081,9596000,False,False
VERN.JK,222.0,225.33333333333334,227.6,232.4,237.9,212.68,172.13,12.61,1.650759909381592,1913700,False,False
VAST.JK,127.0,117.0,114.8,114.2,114.15,114.84,118.07,12.849999999999994,4.903751788805577,35884600,False,False
