Ticker,Close,MA3,MA5,MA10,MA20,MA50,MA100,Range_Ticks,Vol_Pct,Volume,MA_Tight,Signal
ZYRX.JK,1555.0,1568.3333333333333,1571.0,1572.0,1567.75,1589.3,1620.8827697753907,6.8599999999999905,0.7708640764535241,25400,False,False
ZONE.JK,1555.0,1568.3333333333333,1571.0,1572.0,1567.75,1589.3,1620.8827697753907,6.8599999999999905,0.7708640764535241,25400,False,False
ZINC.JK,1555.0,1568.3333333333333,1571.0,1572.0,1567.75,1589.3,1620.8827697753907,6.8599999999999905,0.7708640764535241,25400,False,False
YUPI.JK,1555.0,1568.3333333333333,1571.0,1572.0,1567.75,1589.3,1620.8827697753907,6.8599999999999905,0.7708640764535241,25400,False,False
YULE.JK,35.0,36.333333333333336,37.2,38.3,38.15,39.12,35.44,4.119999999999997,2.222112492062773,10076600,True,False
YPAS.JK,35.0,36.333333333333336,37.2,38.3,38.15,39.12,35.44,4.119999999999997,2.222112492062773,10076600,True,False
YOII.JK,35.0,36.333333333333336,37.2,38.3,38.15,39.12,35.44,4.119999999999997,2.222112492062773,10076600,True,False
YELO.JK,35.0,36.333333333333336,37.2,38.3,38.15,39.12,35.44,4.119999999999997,2.222112492062773,10076600,True,False
WTON.JK,102.0,105.33333333333333,105.6,104.0,103.1,104.76,102.4,3.5999999999999943,3.3346830670743186,18353700,True,False
WSBP.JK,102.0,105.33333333333333,105.6,104.0,103.1,104.76,102.4,3.5999999999999943,3.3346830670743186,18353700,True,False
WOWS.JK,102.0,105.33333333333333,105.6,104.0,103.1,104.76,102.4,3.5999999999999943,3.3346830670743186,18353700,True,False
WOOD.JK,102.0,105.33333333333333,105.6,104.0,103.1,104.76,102.4,3.5999999999999943,3.3346830670743186,18353700,True,False
WOMF.JK,146.0,151.66666666666666,152.8,152.1,151.6,159.88,158.07,13.879999999999995,2.205781224708073,1236600,False,False
WMUU.JK,146.0,151.66666666666666,152.8,152.1,151.6,159.88,158.07,13.879999999999995,2.205781224708073,1236600,False,False
WIRG.JK,146.0,151.66666666666666,152.8,152.1,151.6,159.88,158.07,13.879999999999995,2.205781224708073,1236600,False,False
WINS.JK,146.0,151.66666666666666,152.8,152.1,151.6,159.88,158.07,13.879999999999995,2.205781224708073,1236600,False,False
WINR.JK,595.0,606.6666666666666,608.0,609.0,576.0,594.6,569.36,6.6,3.4639399883485673,13200,False,False
WINE.JK,595.0,606.6666666666666,608.0,609.0,576.0,594.6,569.36,6.6,3.4639399883485673,13200,False,False
WIIM.JK,595.0,606.6666666666666,608.0,609.0,576.0,594.6,569.36,6.6,3.4639399883485673,13200,False,False
WIFI.JK,595.0,606.6666666666666,608.0,609.0,576.0,594.6,569.36,6.6,3.4639399883485673,13200,False,False
WIDI.JK,3330.0,3320.0,3320.0,3320.0,3320.0,3203.6,2950.9,12.64000000000001,0.22276927756002712,43200,False,False
WGSH.JK,3330.0,3320.0,3320.0,3320.0,3320.0,3203.6,2950.9,12.64000000000001,0.22276927756002712,43200,False,False
WEHA.JK,3330.0,3320.0,3320.0,3320.0,3320.0,3203.6,2950.9,12.64000000000001,0.22276927756002712,43200,False,False
WEGE.JK,3330.0,3320.0,3320.0,3320.0,3320.0,3203.6,2950.9,12.64000000000001,0.22276927756002712,43200,False,False
WAPO.JK,106.0,119.0,127.0,115.5,98.65,118.62,101.87,28.349999999999994,11.786540374676392,315821200,False,False
VTNY.JK,106.0,119.0,127.0,115.5,98.65,118.62,101.87,28.349999999999994,11.786540374676392,315821200,False,False
VRNA.JK,106.0,119.0,127.0,115.5,98.65,118.62,101.87,28.349999999999994,11.786540374676392,315821200,False,False
