Ticker,Close,MA3,MA5,MA10,MA20,MA50,MA100,Range_Ticks,Vol_Pct,Volume,MA_Tight,Signal
ZYRX.JK,132.0,130.0,129.6,129.2,129.1,130.34,136.27082809448243,2.9000000000000057,1.199937818848732,2071900,True,False
ZONE.JK,510.0,508.3333333333333,507.0,514.0,543.5,446.3025152587891,409.7079409790039,19.439496948242187,3.1111031180835353,87700,False,False
ZINC.JK,30.0,30.0,30.0,30.0,30.0,30.0,30.56,0.0,0.0,0,True,False
YUPI.JK,1315.0,1313.3333333333333,1314.0,1322.0,1322.5,1376.66421875,1442.292498779297,12.666177083333332,1.1670510950572732,92900,False,False
YULE.JK,3350.0,3350.0,3362.0,3366.0,3325.0,3336.2,3337.7189892578126,4.1,1.7875899402367086,35200,True,False
YPAS.JK,600.0,603.3333333333334,603.0,602.5,604.25,652.2,870.35,10.440000000000008,2.1143133347302125,25500,False,False
YOII.JK,86.0,86.0,86.0,86.3,86.35,84.3,91.58,2.049999999999997,0.6553519821527939,5094200,True,False
YELO.JK,81.0,79.66666666666667,77.6,76.0,72.6,75.28,89.93,8.400000000000006,2.919418342782245,87916300,False,False
WTON.JK,76.0,76.0,75.4,74.2,72.3,75.49598083496093,82.37925819396973,3.700000000000003,0.7028801926193855,3334400,True,False
WSBP.JK,14.0,14.0,14.0,14.0,13.95,14.62,16.76,0.6699999999999999,0.0,0,True,False
WOWS.JK,61.0,60.333333333333336,60.2,59.7,58.5,59.6,66.92,2.5,1.9870229000603261,16351900,True,False
WOOD.JK,216.0,206.0,201.4,199.2,204.2,230.36,271.8,15.580000000000013,5.035627524053292,9250000,False,False
WOMF.JK,250.0,252.66666666666666,253.6,253.0,249.1,261.56,280.04935455322266,6.230000000000004,2.0031072088057997,152000,False,False
WMUU.JK,55.0,55.0,53.0,51.5,50.75,53.06,62.05,4.25,7.116751235511056,820843300,False,False
WIRG.JK,59.0,58.666666666666664,56.6,54.3,53.2,57.4,69.45,5.799999999999997,2.9815059675764592,82600800,True,False
WINS.JK,505.0,508.3333333333333,513.0,524.5,526.5,514.5297009277343,516.4742514038086,4.3,1.7327018318102825,1209300,True,False
WINR.JK,22.0,20.666666666666668,20.4,20.6,20.9,22.84,27.9,2.4400000000000013,4.605865873600997,49452700,False,False
WINE.JK,151.0,151.66666666666666,150.6,149.4,149.75,154.19987426757814,167.6193359375,4.799874267578133,1.4881474025606232,80800,True,False
WIIM.JK,1615.0,1611.6666666666667,1611.0,1593.0,1584.0,1600.6702880859375,1689.655732421875,6.2,1.0022043022952212,964500,False,False
WIFI.JK,2030.0,2046.6666666666667,2027.0,1918.0,1785.0914733886718,1815.1920776367188,2054.595545654297,26.15751932779949,4.28554667220688,22748300,False,False
WIDI.JK,29.0,29.333333333333332,28.4,27.1,26.3,26.24,29.15,3.0933333333333337,3.923016613589455,15370200,False,False
WGSH.JK,131.0,130.66666666666666,134.8,137.2,132.85,120.72,119.06,16.47999999999999,4.414178511082509,5330400,False,False
WEHA.JK,106.0,106.33333333333333,105.4,103.1,101.15,108.81024795532227,116.86628120422364,7.660247955322262,1.2405982426946698,3676700,False,False
WEGE.JK,50.0,50.0,50.0,50.0,50.0,50.44,54.38,0.4399999999999977,0.0,9501400,True,False
WAPO.JK,121.0,121.33333333333333,120.6,118.3,112.9,115.26,126.27,8.433333333333323,1.0466623951532332,1269600,False,False
VTNY.JK,66.0,66.33333333333333,66.4,63.2,59.65,60.38,65.81,6.750000000000007,5.195870062657683,19161800,False,False
VRNA.JK,77.0,76.66666666666667,76.6,75.9,74.45,75.4,76.64,2.549999999999997,1.6459020454675974,99200,True,False
VOKS.JK,198.0,197.66666666666666,197.8,196.9,197.25,202.72,209.53,5.819999999999993,0.8079579206414216,46700,True,False
VKTR.JK,810.0,813.3333333333334,781.0,721.0,616.9,656.86,763.08,39.286666666666676,9.404284975063886,225805900,False,False
VIVA.JK,41.0,38.0,35.6,34.7,33.55,34.12,37.38,7.450000000000003,4.884102664691984,69799100,False,False
VISI.JK,900.0,898.3333333333334,892.0,902.5,917.25,926.8,793.05,6.959999999999991,3.2617119873572595,2711400,False,False
VINS.JK,139.0,139.33333333333334,139.8,139.9,137.2,138.7,153.67,2.700000000000017,2.006394648913062,60200,True,False
VICO.JK,140.0,140.66666666666666,139.6,137.0,135.0,139.58,151.3,5.666666666666657,1.576490637239442,67000,True,False
VICI.JK,595.0,600.0,600.0,610.0,609.5,578.7096746826172,577.2490481567382,6.258065063476556,1.258519041595278,1051000,False,False
VERN.JK,202.0,200.66666666666666,202.2,191.5,165.05,142.58,131.41,29.809999999999988,7.677666800624684,5440800,False,False
VAST.JK,116.0,117.33333333333333,117.2,115.9,115.25,117.42,119.96,2.1700000000000017,1.3617362312777583,1311500,True,False
