Ticker,Close,MA3,MA5,MA10,MA20,MA50,MA100,Range_Ticks,Vol_Pct,Volume,MA_Tight,Signal
ZYRX.JK,134.0,134.0,131.2,126.3,129.15,136.3960415649414,141.3205595397949,10.096041564941416,2.6519228324963238,92100,False,False
ZONE.JK,680.0,553.6666666666666,471.4,402.1959991455078,367.6837158203125,362.3505145263672,394.00902465820315,63.529897094726564,11.59894365088043,4632900,False,False
ZINC.JK,30.0,30.0,30.0,30.0,30.0,30.0,33.14,0.0,0.0,0,True,False
YUPI.JK,1400.0,1426.6666666666667,1448.0,1385.0,1384.0,1459.0525659179686,1493.0805505371093,15.01051318359373,6.823047677642667,7400,False,False
YULE.JK,3370.0,3483.3333333333335,3506.0,3461.0,3362.5,3337.6029638671876,3322.679235839844,16.839703613281245,3.0750351248705488,400,False,False
YPAS.JK,675.0,676.6666666666666,684.0,652.0,651.25,1029.2,862.85,75.59,7.549447763069585,787400,False,False
YOII.JK,88.0,88.66666666666667,89.2,85.4,80.2,89.54,95.6,9.340000000000003,5.686538412238327,7634800,False,False
YELO.JK,77.0,74.33333333333333,74.4,70.4,73.3,90.52,94.48,20.11999999999999,4.365192800493716,70258200,False,False
WTON.JK,74.0,74.66666666666667,75.4,73.4,76.05455436706544,83.24742172241211,87.79638877868652,9.847421722412108,5.968454695727435,1233800,False,False
WSBP.JK,15.0,15.0,15.2,14.4,14.6,16.6,18.73,2.200000000000001,4.801821351842566,2896400,False,False
WOWS.JK,56.0,56.0,56.8,56.0,58.65,68.72,73.48,12.719999999999999,3.618951371424771,2486200,False,False
WOOD.JK,224.0,226.66666666666666,226.8,219.8,236.8,274.92,304.76,27.560000000000002,4.06466918729844,1691900,False,False
WOMF.JK,252.0,254.0,254.4,246.8,263.4,284.48,294.1962969970703,18.840000000000003,5.525292721218382,52300,False,False
WMUU.JK,50.0,50.0,50.8,50.7,52.55,64.02,65.21,14.019999999999996,2.2514766323714905,34996200,False,False
WIRG.JK,56.0,56.666666666666664,57.4,56.1,57.7,69.98,77.56,13.980000000000004,4.636465987045313,24203700,False,False
WINS.JK,520.0,506.6666666666667,506.0,494.6,497.38596801757814,514.0686151123047,514.9273785400391,5.079999999999996,2.1166951420901197,1482400,True,True
WINR.JK,22.0,22.0,23.2,21.9,23.2,28.08,34.7,6.18,7.632851986026464,10250900,False,False
WINE.JK,166.0,164.0,168.8,158.5,155.4,170.8,184.41,15.400000000000006,6.0691611937054954,116200,False,False
WIIM.JK,1650.0,1648.3333333333333,1639.0,1556.0,1576.6055053710938,1668.4023754882812,1734.3396166992188,22.480475097656246,5.827506128526264,770500,False,False
WIFI.JK,1660.0,1676.6666666666667,1676.0,1595.0,1767.0,2098.5,2241.85,100.7,4.9695228340899495,19293600,False,False
WIDI.JK,26.0,25.666666666666668,25.6,23.8,25.1,29.28,32.24,5.48,5.650272674232085,3736100,False,False
WGSH.JK,106.0,106.0,107.0,113.2,119.05,112.92,121.71,13.049999999999997,6.1062203425341375,2672900,False,False
WEHA.JK,103.0,103.0,101.4,98.8,114.1,119.06892578125,124.23859558105468,20.268925781250005,6.116699875863421,12041900,False,False
WEGE.JK,50.0,50.0,50.4,50.3,50.2,53.72,57.85,3.719999999999999,0.9336024218017578,352500,True,False
WAPO.JK,116.0,115.0,114.2,108.7,113.65,126.82,143.17,18.11999999999999,6.542233703030294,291600,False,False
VTNY.JK,60.0,60.666666666666664,61.0,59.3,59.3,65.74,72.81,6.439999999999998,3.3274756505962086,18243000,False,False
VRNA.JK,76.0,74.0,73.8,72.5,75.0,78.26,79.26,5.760000000000005,3.6575931502058636,10369400,True,False
VOKS.JK,204.0,201.33333333333334,200.8,197.9,202.0,215.32,218.69,8.709999999999994,1.8526996914500926,736000,False,False
VKTR.JK,615.0,636.6666666666666,634.0,616.5,654.75,808.9,847.05,38.779999999999994,7.024166777792315,25529900,False,False
VIVA.JK,33.0,32.666666666666664,33.4,31.1,33.3,40.2,39.71,9.100000000000001,6.72421794444925,4921500,False,False
VISI.JK,1050.0,1078.3333333333333,1118.0,1109.0,971.75,850.6,728.54,53.48,7.4450260495102905,2704600,False,False
VINS.JK,133.0,132.66666666666666,133.8,129.8,136.15,152.66,168.72,22.859999999999985,5.425673902658706,73800,False,False
VICO.JK,140.0,141.0,141.6,138.2,138.9,152.84,164.06,14.640000000000015,3.3310643293086772,29700,False,False
VICI.JK,605.0,610.0,613.0,587.2,556.45,576.18,584.79,11.309999999999992,7.1233783638784365,140400,False,False
VERN.JK,138.0,139.0,137.0,127.5,123.65,132.02,120.0,15.349999999999994,3.720147916866096,8003200,False,False
VAST.JK,118.0,117.66666666666667,117.8,116.5,116.0,122.58,127.73,6.579999999999998,6.453689812880843,1535100,False,False
UVCR.JK,192.0,188.33333333333334,187.8,170.5,194.54778747558595,196.65561737060546,174.92796157836915,26.155617370605455,13.33415871815132,105476800,False,False
URBN.JK,204.0,199.33333333333334,198.6,194.2,193.9,199.9,188.73,5.049999999999997,4.640705732469324,357100,False,False
UNVR.JK,1700.0,1683.3333333333333,1672.0,1588.677490234375,1584.9761352539062,1615.2657885742187,1782.387498779297,23.00477294921875,2.1395605368897366,8146100,False,False
UNTR.JK,22325.0,22600.0,22710.0,22255.0,22662.5,26384.95484375,27203.41060546875,165.19819375000006,2.180519436524284,5489500,False,False
UNTD.JK,71.0,70.33333333333333,70.8,68.4,70.35,79.58,82.42,11.179999999999993,5.3993276511170265,14784300,False,False
UNSP.JK,212.0,216.66666666666666,216.8,206.0,238.7,312.28,313.34,53.139999999999986,4.510429901554365,2275900,False,False
UNIQ.JK,96.0,99.0,100.6,97.4,99.05,116.7,150.83,20.700000000000003,4.902270551899467,429500,False,False
UNIC.JK,12675.0,12625.0,12540.0,12380.0,12787.8455078125,11858.77234375,10640.55568359375,37.1629265625,2.9773901991749034,2600,False,False
ULTJ.JK,1385.0,1376.6666666666667,1377.0,1334.5,1426.25,1520.3,1533.05,37.15999999999999,2.239681216953179,561100,False,False
UFOE.JK,138.0,137.66666666666666,137.6,135.0,135.85,145.0,154.15,10.0,3.3493833925896657,23100,False,False
UDNG.JK,1690.0,1756.6666666666667,1646.0,1443.5,1343.25,1173.1,1791.45,116.71333333333337,8.016183568379551,2796600,False,False
UCID.JK,382.0,379.3333333333333,382.8,375.6,381.5,392.2,409.48,8.299999999999983,1.8914853469365083,3095100,False,False
UANG.JK,2210.0,2286.6666666666665,2306.0,2224.5,2318.25,3104.1,3634.55,89.41,5.805525003937615,63700,False,False
TYRE.JK,108.0,109.0,109.0,105.9,106.05,111.92,115.2,6.019999999999996,2.5715415204714676,94000,False,False
TUGU.JK,1185.0,1150.0,1139.0,1100.0,1115.25,1149.6939770507813,1159.4082971191406,17.0,2.738802301160023,4758300,False,False
TSPC.JK,2500.0,2503.3333333333335,2508.0,2446.0,2419.5,2431.2,2548.3,8.85,1.626286139020728,557200,False,False
TRUS.JK,292.0,278.6666666666667,276.8,266.2,273.4,329.48,375.78,31.640000000000015,5.588263684163606,18800,False,False
TRUK.JK,436.0,422.6666666666667,426.0,377.0,381.6,458.34,418.95,40.66999999999999,8.728584939195672,167900,False,False
TRUE.JK,58.0,59.333333333333336,63.0,65.2,76.55,125.38,185.09,67.38,9.200231880743805,72016300,False,False
TRST.JK,476.0,472.6666666666667,474.4,475.0,463.5,468.4,468.1,6.25,2.4714919223774925,17400,False,False
TRON.JK,99.0,99.33333333333333,99.8,85.5,89.7,119.5,143.58,34.0,12.361672386285633,5155200,False,False
TRJA.JK,111.0,111.66666666666667,111.8,110.1,114.6,126.42,137.71,16.320000000000007,4.641356287871932,48400,False,False
TRIS.JK,168.0,167.33333333333334,167.6,159.7,162.55,171.34881622314452,177.4257327270508,11.648816223144536,4.027455034988127,185200,False,False
TRIN.JK,376.0,403.3333333333333,419.2,432.3,425.15,593.76,787.38,108.88,13.321451396062614,6256600,False,False
