Ticker,Close,MA3,MA5,MA10,MA20,MA50,MA100,Range_Ticks,Vol_Pct,Volume,MA_Tight,Signal
ZYRX.JK,142.0,147.33333333333334,147.0,149.6,147.85,148.1,156.1,7.599999999999994,3.1891722832654983,2301100,False,False
ZONE.JK,352.0,347.3333333333333,358.8,381.4,380.3,406.46,463.77,29.563333333333333,2.782888661252389,32400,False,False
ZINC.JK,30.0,30.0,30.0,30.0,30.0,32.84,35.34,2.8400000000000034,0.0,0,True,False
YUPI.JK,1530.0,1528.3333333333333,1531.0,1530.0,1522.25,1527.3,1567.3455017089843,1.75,0.7055442390693794,700,True,False
YULE.JK,3430.0,3356.6666666666665,3374.0,3372.9910888671875,3361.0118408203125,3342.258759765625,3187.516318359375,8.77412402343748,1.5022986430014853,1400,False,False
YPAS.JK,1225.0,1268.3333333333333,1263.0,1449.5,1574.5,1014.2,807.18,112.05999999999999,6.459103852281645,110600,False,False
YOII.JK,97.0,96.33333333333333,96.0,97.4,97.5,99.32,101.37,3.319999999999993,1.3593131804910685,1941000,True,False
YELO.JK,103.0,104.66666666666667,102.6,106.7,106.45,104.16,113.8,4.1000000000000085,5.140261821779013,56682600,False,False
WTON.JK,90.0,89.66666666666667,89.2,90.6,88.9,90.82,94.72,1.9199999999999875,1.4350377753395835,21059800,True,False
WSBP.JK,18.0,18.0,18.4,18.6,18.4,19.26,21.48,1.2600000000000016,3.355331638129538,15666600,True,False
WOWS.JK,79.0,79.66666666666667,79.8,79.0,78.4,75.14,81.98,4.659999999999997,3.340392317617507,17682000,True,False
WOOD.JK,300.0,302.6666666666667,303.2,307.2,302.6,321.04,343.0,10.52000000000001,1.7261673086468234,235400,False,False
WOMF.JK,296.0,299.3333333333333,300.4,301.4,300.0980621337891,300.5870703125,307.4989892578125,2.6999999999999886,1.4282172867660619,15000,True,False
WMUU.JK,68.0,70.66666666666667,70.8,76.1,74.1,70.6,67.13,8.099999999999994,6.236344744754082,142259500,False,False
WIRG.JK,78.0,78.66666666666667,79.2,81.4,81.7,82.38,90.7,4.3799999999999955,2.986791162469736,16272900,True,False
WINS.JK,570.0,545.0,531.0,521.5,513.7,524.64,507.93,11.259999999999991,2.2241197126640584,3509000,False,False
WINR.JK,33.0,32.666666666666664,33.4,33.6,32.6,34.78,42.1,2.1799999999999997,6.066572818240696,2510000,False,False
WINE.JK,182.0,183.33333333333334,184.0,185.3,182.25,188.62,197.77,6.6200000000000045,1.2080281858317818,379900,False,False
WIIM.JK,1945.0,1905.0,1818.0,1806.0,1813.75,1904.7,1819.9,27.8,3.6536969459253816,5546300,False,False
WIFI.JK,2300.0,2333.3333333333335,2314.0,2397.0,2351.5,2313.6,2778.2,9.7,3.5059147033235227,6719200,False,False
WIDI.JK,34.0,34.0,33.6,34.3,32.9,32.86,36.11,1.4399999999999977,2.8653788258448563,561600,True,False
WGSH.JK,101.0,102.0,105.4,116.9,115.6,121.3,130.32,20.299999999999997,4.086919767034899,491300,False,False
WEHA.JK,126.0,126.66666666666667,126.4,129.1,129.5,134.26,134.08,8.259999999999991,2.281069827759969,962100,False,False
WEGE.JK,59.0,59.0,58.2,58.0,57.3,59.54,63.63,2.240000000000002,2.4420727521948717,66589800,True,False
WAPO.JK,138.0,139.66666666666666,138.0,141.8,135.1,143.26,165.99,8.159999999999997,3.786437580817986,382800,False,False
VTNY.JK,71.0,72.66666666666667,71.8,72.7,70.35,73.66,83.58,3.3100000000000023,2.7321206442705392,4526800,True,False
VRNA.JK,82.0,83.33333333333333,82.8,82.1,79.5,78.56,83.04,4.773333333333326,2.293645447474328,285300,True,False
VOKS.JK,212.0,212.66666666666666,213.2,221.0,229.4,217.1,235.11,8.700000000000003,1.9396126590065867,36600,False,False
VKTR.JK,855.0,890.0,891.0,934.0,928.5,873.4,861.45,15.8,3.409528068907295,24756600,False,False
VIVA.JK,52.0,56.0,55.4,51.8,43.3,39.36,43.21,16.64,7.602512627477499,35121400,False,False
VISI.JK,850.0,821.6666666666666,802.0,822.0,704.5,660.8,495.36,37.84000000000001,9.92183581889518,258600,False,False
VINS.JK,167.0,166.0,163.4,166.2,166.85,173.1,180.21,9.699999999999989,4.210919744749262,180000,False,False
VICO.JK,165.0,164.0,164.4,166.9,162.95,166.28,182.62,3.950000000000017,1.7552806069665063,37400,True,False
VICI.JK,610.0,601.6666666666666,593.0,599.5,583.75,579.4,646.0,6.1200000000000045,2.9186343423764685,577000,False,False
VERN.JK,137.0,139.33333333333334,139.2,139.5,137.75,116.4,119.49,23.099999999999994,2.4066423532878565,1014000,False,False
VAST.JK,125.0,125.33333333333333,125.8,125.9,121.5,125.16,141.43,4.400000000000006,2.438017740341351,2018800,True,False
UVCR.JK,208.0,198.66666666666666,192.8,185.7,165.4,151.02,152.88,28.489999999999995,3.436188917461569,58937100,False,False
URBN.JK,220.0,213.33333333333334,202.2,197.0,187.8,177.4,190.01,21.299999999999997,4.115256509779177,983000,False,False
UNVR.JK,1545.0,1535.0,1540.0,1662.5,1786.75,1966.5,2210.081064453125,86.3,3.3058413273233875,24690100,False,False
UNTR.JK,28675.0,29758.333333333332,30140.8,30546.373046875,30184.28984375,29369.340390625,28612.80421875,74.854921875,2.162601313144518,2966500,False,False
